ID,spam2017V2r1_SSA_P_ACOF_A.tif,spam2017V2r1_SSA_P_BANA_A.tif,spam2017V2r1_SSA_P_BARL_A.tif,spam2017V2r1_SSA_P_BEAN_A.tif,spam2017V2r1_SSA_P_CASS_A.tif,spam2017V2r1_SSA_P_CHIC_A.tif,spam2017V2r1_SSA_P_CNUT_A.tif,spam2017V2r1_SSA_P_COCO_A.tif,spam2017V2r1_SSA_P_COTT_A.tif,spam2017V2r1_SSA_P_COWP_A.tif,spam2017V2r1_SSA_P_GROU_A.tif,spam2017V2r1_SSA_P_LENT_A.tif,spam2017V2r1_SSA_P_MAIZ_A.tif,spam2017V2r1_SSA_P_OCER_A.tif,spam2017V2r1_SSA_P_OFIB_A.tif,spam2017V2r1_SSA_P_OILP_A.tif,spam2017V2r1_SSA_P_OOIL_A.tif,spam2017V2r1_SSA_P_OPUL_A.tif,spam2017V2r1_SSA_P_ORTS_A.tif,spam2017V2r1_SSA_P_PIGE_A.tif,spam2017V2r1_SSA_P_PLNT_A.tif,spam2017V2r1_SSA_P_PMIL_A.tif,spam2017V2r1_SSA_P_POTA_A.tif,spam2017V2r1_SSA_P_RAPE_A.tif,spam2017V2r1_SSA_P_RCOF_A.tif,spam2017V2r1_SSA_P_REST_A.tif,spam2017V2r1_SSA_P_RICE_A.tif,spam2017V2r1_SSA_P_SESA_A.tif,spam2017V2r1_SSA_P_SMIL_A.tif,spam2017V2r1_SSA_P_SORG_A.tif,spam2017V2r1_SSA_P_SOYB_A.tif,spam2017V2r1_SSA_P_SUGB_A.tif,spam2017V2r1_SSA_P_SUGC_A.tif,spam2017V2r1_SSA_P_SUNF_A.tif,spam2017V2r1_SSA_P_SWPO_A.tif,spam2017V2r1_SSA_P_TEAS_A.tif,spam2017V2r1_SSA_P_TEMF_A.tif,spam2017V2r1_SSA_P_TOBA_A.tif,spam2017V2r1_SSA_P_TROF_A.tif,spam2017V2r1_SSA_P_VEGE_A.tif,spam2017V2r1_SSA_P_WHEA_A.tif,spam2017V2r1_SSA_P_YAMS_A.tif
54,0,7.599999904632568,3.0999999046325684,8.399999618530273,0,0,0,0,0,0,0,0,1873.5999755859375,3.5999999046325684,0,0,3.0,0.699999988079071,0,0,0,0,47.5,0,0,0.20000000298023224,1.399999976158142,0,0,32.900001525878906,102.30000305175781,0,0,195.6999969482422,0,0,11.0,0,94.4000015258789,53.5,274.1000061035156,0
55,0,0.0,0.0,48.20000076293945,0,0,0,0,0,0,0,0,883.4000244140625,0.800000011920929,0,0,0.0,0.0,0,0,0,0,748.7000122070312,0,0,0.0,0.0,0,0,106.30000305175781,0.0,0,0,0.0,0,0,97.69999694824219,0,0.0,0.0,23.299999237060547,0
56,0,0.0,0.0,48.20000076293945,0,0,0,0,0,0,0,0,883.4000244140625,0.800000011920929,0,0,0.0,0.0,0,0,0,0,748.7000122070312,0,0,0.0,0.0,0,0,106.30000305175781,0.0,0,0,0.0,0,0,97.69999694824219,0,0.0,0.0,23.299999237060547,0
57,0,0.0,0.0,13.600000381469727,0,0,0,0,0,0,0,0,396.5,0.699999988079071,0,0,0.0,0.0,0,0,0,0,268.20001220703125,0,0,0.0,0.0,0,0,25.200000762939453,0.0,0,0,0.0,0,0,18.799999237060547,0,0.0,0.0,9.399999618530273,0
58,0,7.599999904632568,2.200000047683716,4.400000095367432,0,0,0,0,0,0,0,0,1003.5999755859375,1.5,0,0,2.799999952316284,0.0,0,0,0,0,21.899999618530273,0,0,0.10000000149011612,0.8999999761581421,0,0,15.100000381469727,39.5,0,0,80.80000305175781,0,0,6.699999809265137,0,80.5999984741211,23.200000762939453,170.10000610351562,0
59,0,0.0,0.0,10.050000190734863,0,0,0,0,0,0,0,0,396.5,0.7999999523162842,0,0,0.0,0.0,0,0,0,0,205.45001220703125,0,0,0.0,0.0,0,0,25.200000762939453,0.0,0,0,0.0,0,0,18.799999237060547,0,0.0,0.0,11.299999237060547,0
6,0,0.0,0.0,60.900001525878906,0,0,0,0,0,0,0,0,815.4000244140625,1.2000000476837158,0,0,0.0,0.0,0,0,0,0,965.9000244140625,0,0,0.0,0.0,0,0,117.19999694824219,0.0,0,0,0.0,0,0,111.30000305175781,0,0.0,0.0,22.799999237060547,0
60,0,7.599999904632568,3.0999999046325684,28.379998779296876,0,0,0,0,0,0,0,0,1059.57998046875,1.7999998092651368,0,0,3.0,5.074999809265137,0,0,0,0,534.6,0,0,0.20000000298023224,1.399999976158142,0,0,77.66000366210938,102.30000305175781,0,0,195.6999969482422,0,0,71.87999877929687,0,94.4000015258789,53.5,69.22000122070312,0
61,0,7.599999904632568,2.200000047683716,36.95000076293945,0,0,0,0,0,0,0,0,771.0,1.0499999523162842,0,0,2.799999952316284,5.0,0,0,0,0,571.050048828125,0,0,0.10000000149011612,0.8999999761581421,0,0,78.125,39.5,0,0,80.80000305175781,0,0,70.19999694824219,0,80.5999984741211,23.200000762939453,56.92500305175781,0
62,0,0.0,0.0,26.825000762939453,0,0,0,0,0,0,0,0,666.6000162760416,0.875,0,0,0.0,0.0,0,0,0,0,453.0,0,0,0.0,0.0,0,0,70.2000020345052,0.0,0,0,0.0,0,0,63.23333231608073,0,0.0,0.0,16.124998092651367,0
63,0,0.0,0.0,13.600000381469727,0,0,0,0,0,0,0,0,396.5,0.699999988079071,0,0,0.0,0.0,0,0,0,0,268.20001220703125,0,0,0.0,0.0,0,0,25.200000762939453,0.0,0,0,0.0,0,0,18.799999237060547,0,0.0,0.0,9.399999618530273,0
64,0,0.0,0.0,34.70000076293945,0,0,0,0,0,0,0,0,0.0,1.2999999523162842,0,0,0.0,0.0,0,0,0,0,635.4000244140625,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,18.100000381469727,0
