id1,id2,Length,Loading,Cost,Geom
33225.0,22449.0,0.71,0.066,7103.327626416013,"MULTILINESTRING ((-141576.1591653423 3168806.96669141, -141586.6756856007 3168797.969777797), (-141576.1591653423 3168806.96669141, -141530.2458703216 3168837.564148925), (-141491.9850673214 3168863.054771411, -141469.3367191414 3168892.503808095), (-141491.9850673214 3168863.054771411, -141530.2458703216 3168837.564148925), (-141469.3367191414 3168892.503808095, -141436.4028557668 3168948.269905375), (-141436.4028557668 3168948.269905375, -141403.1540103568 3168991.282737324), (-141403.1540103568 3168991.282737324, -141379.9412613476 3169027.809409512), (-141379.9412613476 3169027.809409512, -141205.3216801535 3168953.503828651), (-141205.3216801535 3168953.503828651, -141206.6636151787 3168920.947770232), (-141674.0634883768 3168867.046821523, -141687.1151867798 3168889.009641298), (-141586.6756856007 3168797.969777797, -141629.2178914699 3168812.332053794), (-141629.2178914699 3168812.332053794, -141662.0612911007 3168842.464039924), (-141662.0612911007 3168842.464039924, -141687.1151867798 3168889.009641298))"
26238.0,26246.0,0.391,0.18,3909.0022698915704,"MULTILINESTRING ((-141877.7029795567 3169224.771482907, -141861.6019990902 3169288.545688672), (-141877.7029795567 3169224.771482907, -141884.5113632445 3169194.088838045), (-141884.5113632445 3169194.088838045, -141922.7677951614 3169129.463811668), (-141818.7408677061 3169457.073896158, -141826.1601230547 3169497.762961226), (-141818.7408677061 3169457.073896158, -141819.1290290398 3169404.916240264), (-141819.1290290398 3169404.916240264, -141830.9444969733 3169368.640151278), (-141830.9444969733 3169368.640151278, -141852.8183468328 3169319.193292738), (-141852.8183468328 3169319.193292738, -141861.6019990902 3169288.545688672))"
24984.0,26991.0,0.365,0.999,3647.2093067504297,"MULTILINESTRING ((-133071.0678437406 3182752.078017551, -133035.5093926314 3182745.041681238), (-133071.0678437406 3182752.078017551, -133067.5017609343 3182697.436902666), (-133089.3707695989 3182672.243870484, -133067.5017609343 3182697.436902666), (-132898.7219548798 3182883.199529564, -132916.3037796842 3182812.492082388), (-132916.3037796842 3182812.492082388, -132972.4410119446 3182761.005582646), (-132972.4410119446 3182761.005582646, -132991.6013657137 3182735.14949786), (-132991.6013657137 3182735.14949786, -133035.5093926314 3182745.041681238))"
24981.0,24984.0,0.188,1.12,1881.4450044614102,"MULTILINESTRING ((-132979.9958145478 3182520.573474514, -133016.1324821232 3182563.402968062), (-133016.1324821232 3182563.402968062, -133065.3097942838 3182644.795969802), (-133065.3097942838 3182644.795969802, -133089.3707695989 3182672.243870484))"
22263.0,33473.0,0.089,0.019,890.6977753713962,"MULTILINESTRING ((-159228.3002725254 3165199.992199134, -159198.3002725254 3165199.992199134), (-159198.3002725254 3165199.992199134, -159155.7346464587 3165159.036050684))"
22677.0,22749.0,0.125,0.079,1254.72490424181,"MULTILINESTRING ((-159480.0370760621 3164840.958574639, -159517.5587447175 3164875.264132386), (-159584.7342750102 3164891.40237837, -159552.1581362071 3164874.804104235), (-159552.1581362071 3164874.804104235, -159517.5587447175 3164875.264132386))"
22589.0,33600.0,0.351,0.145,3508.377331340597,"MULTILINESTRING ((-158513.9594938777 3166196.561174322, -158497.4599671058 3166161.334784215), (-158513.9594938777 3166196.561174322, -158543.9102062819 3166199.869212876), (-158497.4599671058 3166161.334784215, -158467.8585176719 3166152.851290784), (-158467.8585176719 3166152.851290784, -158436.4368029877 3166155.231075802), (-158407.1796962328 3166130.697830632, -158436.4368029877 3166155.231075802), (-158407.1796962328 3166130.697830632, -158372.9924541289 3166128.472353077), (-158372.9924541289 3166128.472353077, -158346.8199581515 3166097.960542663), (-158346.8199581515 3166097.960542663, -158327.2492580223 3166062.593105832), (-158543.9102062819 3166199.869212876, -158543.9102062819 3166169.869212876), (-158573.9102062819 3166169.869212876, -158543.9102062819 3166169.869212876))"
22595.0,22589.0,0.252,0.189,2524.1384338069297,"MULTILINESTRING ((-158327.2492580223 3166062.593105832, -158296.5283670768 3166028.327805759), (-158267.1227405716 3165996.641569549, -158296.5283670768 3166028.327805759), (-158267.1227405716 3165996.641569549, -158245.5675079961 3165969.795852657), (-158245.5675079961 3165969.795852657, -158222.9306762786 3165924.508311284), (-158222.9306762786 3165924.508311284, -158207.4724151584 3165888.886256679), (-158207.4724151584 3165888.886256679, -158191.3286297219 3165853.299316267))"
22237.0,22595.0,0.37,0.238,3700.482818103099,"MULTILINESTRING ((-158191.3286297219 3165853.299316267, -158177.3149140762 3165826.622185817), (-158177.3149140762 3165826.622185817, -158130.3537986556 3165737.000403919), (-158130.3537986556 3165737.000403919, -158100.928555199 3165686.388234966), (-158100.928555199 3165686.388234966, -158075.7944746491 3165645.513380272), (-158075.7944746491 3165645.513380272, -158042.3634278653 3165629.207103929), (-158042.3634278653 3165629.207103929, -158002.4205463274 3165635.719574728), (-158002.4205463274 3165635.719574728, -157968.055084643 3165645.145798411), (-157968.055084643 3165645.145798411, -157951.0744066661 3165651.203245305))"
33614.0,22237.0,0.769,0.507,7690.1003593641235,"MULTILINESTRING ((-157673.9102062819 3166199.869212876, -157613.9102062819 3166199.869212876), (-157630.3093100163 3166168.507403003, -157686.6933844555 3166119.495608673), (-157630.3093100163 3166168.507403003, -157613.9102062819 3166199.869212876), (-157686.6933844555 3166119.495608673, -157724.6758659268 3166097.122984558), (-157724.6758659268 3166097.122984558, -157760.6814679574 3166087.13060376), (-157760.6814679574 3166087.13060376, -157794.5568410293 3166087.820019111), (-157794.5568410293 3166087.820019111, -157810.6163436555 3166057.135992108), (-157810.6163436555 3166057.135992108, -157807.8900839759 3166026.376124559), (-157798.7937136974 3165989.820394276, -157807.8900839759 3166026.376124559), (-157798.7937136974 3165989.820394276, -157805.4441901115 3165942.877403535), (-157805.4441901115 3165942.877403535, -157819.1076730167 3165904.854504543), (-157819.1076730167 3165904.854504543, -157835.4205924642 3165869.184598941), (-157835.4205924642 3165869.184598941, -157853.902340756 3165825.793880696), (-157853.902340756 3165825.793880696, -157879.8264651364 3165779.809315416), (-157879.8264651364 3165779.809315416, -157893.3486143298 3165740.686930222), (-157893.3486143298 3165740.686930222, -157908.4082295974 3165713.814668674), (-157908.4082295974 3165713.814668674, -157932.696339729 3165673.806405449), (-157932.696339729 3165673.806405449, -157951.0744066661 3165651.203245305))"
22589.0,33576.0,0.117,0.044,1167.8835951257195,"MULTILINESTRING ((-158393.9102062819 3165989.869212876, -158363.9102062819 3165989.869212876), (-158363.9102062819 3165989.869212876, -158363.9102062819 3166019.869212876), (-158363.9102062819 3166019.869212876, -158333.9102062819 3166049.869212876), (-158333.9102062819 3166049.869212876, -158327.2492580223 3166062.593105832))"
22595.0,33546.0,0.056,0.05,562.7347097455615,"MULTILINESTRING ((-158243.9102062819 3165839.869212876, -158213.9102062819 3165839.869212876), (-158213.9102062819 3165839.869212876, -158191.3286297219 3165853.299316267))"
26061.0,26059.0,0.077,0.087,767.1473684991901,"MULTILINESTRING ((-144679.5087146278 3166987.550420188, -144697.3759858841 3167033.19350554), (-144697.3759858841 3167033.19350554, -144700.7536461164 3167060.685917241))"
33751.0,33762.0,0.954,0.012,9541.350282187865,"MULTILINESTRING ((-161225.4540560616 3166567.466394277, -161225.4540560616 3166717.466394277), (-161225.4540560616 3166567.466394277, -161345.4540560616 3166447.466394277), (-161225.4540560616 3166717.466394277, -161195.4540560616 3166717.466394277), (-161405.4540560616 3165967.466394277, -161345.4540560616 3166087.466394277), (-161345.4540560616 3166087.466394277, -161375.4540560616 3166117.466394277), (-161375.4540560616 3166117.466394277, -161375.4540560616 3166147.466394277), (-161375.4540560616 3166147.466394277, -161285.4540560616 3166267.466394277), (-161285.4540560616 3166267.466394277, -161375.4540560616 3166297.466394277), (-161375.4540560616 3166297.466394277, -161345.4540560616 3166447.466394277))"
21038.0,26197.0,0.785,0.256,7847.519595922069,"MULTILINESTRING ((-146069.8821724341 3167517.275550196, -146079.6801500414 3167573.264109067), (-146079.6801500414 3167573.264109067, -146084.4614196406 3167582.869517623), (-146084.4614196406 3167582.869517623, -146134.4230628166 3167643.90529322), (-146134.4230628166 3167643.90529322, -146172.2242999495 3167684.578178174), (-146172.2242999495 3167684.578178174, -146195.418824028 3167718.272463523), (-146195.418824028 3167718.272463523, -146224.9056391614 3167752.577616432), (-146224.9056391614 3167752.577616432, -146260.2154063109 3167782.775937644), (-146260.2154063109 3167782.775937644, -146261.2811224911 3167823.511012421), (-146261.2811224911 3167823.511012421, -146252.6549732938 3167846.031287721), (-146252.6549732938 3167846.031287721, -146283.4075115798 3167858.090182389), (-146283.4075115798 3167858.090182389, -146309.9813663138 3167875.740071491), (-146309.9813663138 3167875.740071491, -146332.1903871261 3167897.437536028), (-146332.1903871261 3167897.437536028, -146360.8819131124 3167947.542899589), (-146360.8819131124 3167947.542899589, -146384.1252292745 3167987.413582366), (-146384.1252292745 3167987.413582366, -146403.3739339861 3168036.137020425), (-146403.3739339861 3168036.137020425, -146409.6785975537 3168066.238967432), (-146409.6785975537 3168066.238967432, -146411.9549496533 3168096.955706001), (-146411.9549496533 3168096.955706001, -146404.4892639118 3168121.319729434), (-146404.4892639118 3168121.319729434, -146386.7068224211 3168158.6814027))"
33870.0,28313.0,0.813,0.026,8128.041829289544,"MULTILINESTRING ((-147356.1325887829 3168241.407479639, -147333.064443016 3168245.809783512), (-147356.1325887829 3168241.407479639, -147376.5846045785 3168227.299768526), (-147506.1325887829 3168271.407479639, -147527.2455495921 3168238.733753229), (-147506.1325887829 3168271.407479639, -147566.1325887829 3168331.407479639), (-147626.1325887829 3168301.407479639, -147566.1325887829 3168331.407479639), (-147157.8995353825 3168478.446049686, -147187.9295303344 3168466.883411357), (-147157.8995353825 3168478.446049686, -147113.4050625814 3168494.416759496), (-147113.4050625814 3168494.416759496, -147081.7146066192 3168510.459954607), (-147527.2455495921 3168238.733753229, -147499.7962020581 3168220.892516363), (-147499.7962020581 3168220.892516363, -147422.1866753381 3168194.192594817), (-147187.9295303344 3168466.883411357, -147184.6467588103 3168426.142309139), (-147184.6467588103 3168426.142309139, -147209.4937709756 3168348.403666584), (-147209.4937709756 3168348.403666584, -147255.5234491608 3168298.349491306), (-147255.5234491608 3168298.349491306, -147306.321697521 3168265.052319433), (-147306.321697521 3168265.052319433, -147333.064443016 3168245.809783512), (-147376.5846045785 3168227.299768526, -147410.6860990035 3168207.107957613), (-147410.6860990035 3168207.107957613, -147422.1866753381 3168194.192594817))"
27106.0,29729.0,0.346,0.022,3461.034135731103,"MULTILINESTRING ((-132324.2838514585 3183592.410384298, -132334.2757045625 3183567.099545567), (-132324.2838514585 3183592.410384298, -132294.2838514585 3183592.410384298), (-132294.2838514585 3183592.410384298, -132294.2838514585 3183652.410384298), (-132294.2838514585 3183652.410384298, -132264.2838514585 3183652.410384298), (-132206.8294932499 3183507.258324842, -132194.9905253901 3183465.938029198), (-132206.8294932499 3183507.258324842, -132246.6514970193 3183530.914776924), (-132246.6514970193 3183530.914776924, -132319.3889356624 3183539.557991116), (-132319.3889356624 3183539.557991116, -132334.2757045625 3183567.099545567))"
20319.0,27106.0,0.108,0.045,1084.1182595508901,"MULTILINESTRING ((-132127.7612074575 3183388.589711182, -132178.1810237431 3183422.73201684), (-132178.1810237431 3183422.73201684, -132194.9905253901 3183465.938029198))"
20666.0,20319.0,0.438,0.931,4376.344649030791,"MULTILINESTRING ((-132377.3020787587 3183092.883358866, -132337.8572423324 3183106.370035986), (-132337.8572423324 3183106.370035986, -132295.517131217 3183119.325027206), (-132295.517131217 3183119.325027206, -132267.350100307 3183130.734032311), (-132267.350100307 3183130.734032311, -132244.6476808545 3183142.681943616), (-132244.6476808545 3183142.681943616, -132237.017669361 3183170.211239264), (-132166.5531976395 3183338.742889002, -132190.0033768135 3183315.972001018), (-132166.5531976395 3183338.742889002, -132141.4772911393 3183363.601751605), (-132237.017669361 3183170.211239264, -132245.6662656645 3183206.894452285), (-132245.6662656645 3183206.894452285, -132221.8036913049 3183228.962114084), (-132190.0033768135 3183315.972001018, -132226.5865991403 3183264.537083492), (-132221.8036913049 3183228.962114084, -132226.5865991403 3183264.537083492), (-132127.7612074575 3183388.589711182, -132141.4772911393 3183363.601751605))"
20319.0,29731.0,0.502,0.021,5022.914376298474,"MULTILINESTRING ((-131937.8502258135 3183468.206465737, -131942.5506903088 3183540.387384331), (-131937.8502258135 3183468.206465737, -131951.3061079057 3183391.19834628), (-131951.3061079057 3183391.19834628, -131951.2818225966 3183341.675490094), (-131964.2838514585 3183652.410384298, -131958.900296443 3183645.704471191), (-131975.5407689295 3183338.846566345, -132024.8408426634 3183358.951270676), (-131975.5407689295 3183338.846566345, -131951.2818225966 3183341.675490094), (-131958.900296443 3183645.704471191, -131942.5506903088 3183540.387384331), (-132127.7612074575 3183388.589711182, -132076.248644685 3183377.528042642), (-132076.248644685 3183377.528042642, -132024.8408426634 3183358.951270676))"
26751.0,26736.0,0.658,0.068,6575.331576545722,"MULTILINESTRING ((-153754.2206424318 3168421.910133511, -153717.4987469952 3168397.201940001), (-153754.2206424318 3168421.910133511, -153765.0939577893 3168469.905390319), (-153662.6535550429 3168203.15405981, -153650.6964067735 3168172.074839483), (-153662.6535550429 3168203.15405981, -153675.2822071085 3168244.919075621), (-153903.9656115696 3168581.517432877, -153887.6011220851 3168585.116089427), (-153887.6011220851 3168585.116089427, -153847.6092130587 3168606.03257092), (-153847.6092130587 3168606.03257092, -153813.1703795868 3168590.02424605), (-153813.1703795868 3168590.02424605, -153758.0298203659 3168574.165154553), (-153758.0298203659 3168574.165154553, -153746.3415645349 3168544.264561476), (-153746.3415645349 3168544.264561476, -153760.8126121118 3168511.31519405), (-153765.0939577893 3168469.905390319, -153760.8126121118 3168511.31519405), (-153717.4987469952 3168397.201940001, -153685.0353648496 3168378.204291082), (-153685.0353648496 3168378.204291082, -153677.5990228284 3168341.840403016), (-153677.5990228284 3168341.840403016, -153679.0881050804 3168285.093592003), (-153679.0881050804 3168285.093592003, -153675.2822071085 3168244.919075621), (-153650.6964067735 3168172.074839483, -153643.3693700068 3168138.539663504))"
