,Cost,ID1,ID2,Length,geometry,Type,C1,C2
0,124114.36724703464,22472,33870,8530.700002367013,"LINESTRING (-141671.5140081777 3170472.471713872, -141629.0782396641 3170311.024478504, -141703.3370634346 3170061.201421227, -141961.4796717112 3169944.02205285, -141958.5412290493 3169880.748425217, -141955.0143358512 3169824.851331185, -141949.7354494334 3169770.662478217, -141935.3658447097 3169711.185817184, -141923.6707090369 3169656.176290813, -141907.3611304371 3169593.727104502, -141888.1655526595 3169545.012468937, -141856.7837448413 3169522.003919136, -141826.1601230547 3169497.762961226, -141818.7408677061 3169457.073896158, -141819.1290290398 3169404.916240264, -141830.9444969733 3169368.640151278, -141852.8183468328 3169319.193292738, -141861.6019990902 3169288.545688672, -141877.7029795567 3169224.771482907, -141884.5113632445 3169194.088838045, -141922.7677951613 3169129.463811668, -141910.5501055286 3169151.109785542, -141940.5501055286 3169181.109785542, -141970.5501055286 3169181.109785542, -141970.5501055286 3169151.109785542, -142000.5501055286 3169151.109785542, -142030.5501055286 3169151.109785542, -142030.5501055286 3169181.109785542, -142060.5501055286 3169181.109785542, -142090.5501055286 3169181.109785542, -142120.5501055286 3169181.109785542, -142271.2004155965 3168795.672548381, -142571.2004155965 3168495.672548381, -142871.2004155965 3168495.672548381, -143171.2004155965 3168195.672548381, -143471.2004155965 3168195.672548381, -143771.2004155965 3167895.672548381, -144071.2004155965 3167895.672548381, -144371.2004155965 3167595.672548381, -144671.2004155965 3167595.672548381, -144971.2004155965 3167595.672548381, -145271.2004155965 3167595.672548381, -145571.2004155965 3167595.672548381, -145871.2004155965 3167595.672548381, -146171.2004155965 3167595.672548381, -146471.2004155965 3167895.672548381, -146771.2004155965 3168195.672548381, -147071.2004155965 3168195.672548381, -147356.1325887829 3168241.407479639, -147376.5846045785 3168227.299768526, -147410.6860990035 3168207.107957613, -147422.1866753381 3168194.192594817, -147499.7962020581 3168220.892516363, -147527.2455495921 3168238.733753229, -147506.1325887829 3168271.407479639, -147566.1325887829 3168331.407479639, -147626.1325887829 3168301.407479639)",C-C,35.0,79.0
0,7483.904709118735,22510,32429,712.7537011899743,"LINESTRING (-142739.2622758995 3170716.399022244, -142743.1425458703 3170751.823912662, -142729.7719438357 3170796.772162631, -142699.4551369063 3170829.517713062, -142666.3561752049 3170882.684227802, -142715.2467538937 3171093.195889307, -142587.7828588272 3171149.689349184, -142592.2739768379 3171147.476660287, -142592.2739768379 3171087.476660287, -142562.2739768379 3171057.476660287, -142532.2739768379 3171057.476660287, -142532.2739768379 3171027.476660287)",C-C,36.0,53.0
0,45501.62123874989,22510,32466,3570.536527703109,"LINESTRING (-142739.2622758995 3170716.399022244, -142431.1637809434 3171012.322502769, -142397.5444016969 3171074.629829915, -142366.3593957255 3171091.278881416, -142346.355278341 3171114.937936408, -142333.9260045241 3171155.019908313, -142318.1794001815 3171198.487251901, -142271.9317466459 3171257.104438113, -142122.5340848563 3171286.472801509, -141883.3314165971 3171109.749527381, -141892.3999759139 3171058.783640646, -141925.6193037626 3170971.214844909, -141917.1648820798 3170908.794326136, -141900.1639498583 3170936.470674881, -141848.1533164563 3170970.440467057, -141812.634007077 3170984.876461293, -141761.184431048 3171029.873510488, -141715.6307904579 3171046.782311035, -141682.616878284 3171051.426341685, -141641.5706592137 3171048.267904804, -141584.3662211689 3171047.707625847, -141522.0371987282 3171018.083033902, -141501.8580554813 3171007.073561238, -141473.2194792086 3170983.134515156, -141433.0736231485 3170929.809842399, -141405.4517658669 3170900.218044657, -141357.1522924392 3170893.502765602, -141281.7625925164 3170891.648629458, -141246.2947168537 3170878.414848823, -141212.0084535652 3170892.024966692, -140944.5613670876 3171065.438115257, -140923.4075655474 3171076.014529329, -140700.1219264835 3171299.910545756, -140498.6043337485 3171483.905666379, -140171.2004155965 3171495.672548381, -140062.1448767245 3171498.866314008)",C-C,36.0,54.0
0,86876.3038510165,22510,26925,5591.365541043244,"LINESTRING (-142739.2622758995 3170716.399022244, -142743.1425458703 3170751.823912662, -142729.7719438357 3170796.772162631, -142699.4551369063 3170829.517713062, -142666.3561752049 3170882.684227802, -142715.2467538937 3171093.195889307, -142587.7828588272 3171149.689349184, -142592.2739768379 3171147.476660287, -142571.2004155965 3171195.672548381, -142271.2004155965 3171495.672548381, -142271.2004155965 3171795.672548381, -142571.2004155965 3172095.672548381, -142871.2004155965 3172095.672548381, -143171.2004155965 3172095.672548381, -143471.2004155965 3172095.672548381, -143771.2004155965 3172395.672548381, -144071.2004155965 3172095.672548381, -144371.2004155965 3172095.672548381, -144671.2004155965 3172395.672548381, -144971.2004155965 3172095.672548381, -145271.2004155965 3172095.672548381, -145705.1001277499 3172031.611343198, -145749.931920501 3172154.292039316, -145803.341957862 3172103.604501392)",C-C,36.0,59.0
0,138510.47731316535,22510,32733,8830.696442047065,"LINESTRING (-142739.2622758995 3170716.399022244, -142743.1425458703 3170751.823912662, -142729.7719438357 3170796.772162631, -142699.4551369063 3170829.517713062, -142666.3561752049 3170882.684227802, -142715.2467538937 3171093.195889307, -142587.7828588272 3171149.689349184, -142592.2739768379 3171147.476660287, -142571.2004155965 3171195.672548381, -142271.2004155965 3171495.672548381, -142271.2004155965 3171795.672548381, -142571.2004155965 3172095.672548381, -142871.2004155965 3172095.672548381, -143171.2004155965 3172095.672548381, -143471.2004155965 3172095.672548381, -143771.2004155965 3172395.672548381, -144071.2004155965 3172095.672548381, -144371.2004155965 3172095.672548381, -144671.2004155965 3172395.672548381, -144971.2004155965 3172095.672548381, -145271.2004155965 3172095.672548381, -145571.2004155965 3172095.672548381, -145871.2004155965 3172095.672548381, -145945.9437421414 3172227.447688494, -145964.403882219 3172204.466444899, -146001.795858687 3172162.449065242, -146012.8053739085 3172126.598827697, -146868.4310827929 3171999.306289632, -146900.9883231719 3172007.676096833, -146973.1364378879 3172017.220412632, -147077.5746671027 3172095.156551094, -147342.3657515471 3172133.794660837, -147235.9437421414 3172167.447688494, -147265.9437421414 3172227.447688494, -147235.9437421414 3172287.447688494, -147235.9437421414 3172317.447688494, -147295.9437421414 3172437.447688494, -147265.9437421414 3172467.447688494, -147295.9437421414 3172497.447688494, -147295.9437421414 3172527.447688494, -147385.9437421414 3172617.447688494, -147385.9437421414 3172677.447688494, -147415.9437421414 3172707.447688494, -147385.9437421414 3172737.447688494, -147475.9437421414 3172857.447688494, -147595.9437421414 3172737.447688494, -147655.9437421414 3172677.447688494, -148046.0582988206 3172792.156990816, -148016.0582988205 3172792.156990816)",C-C,36.0,60.0
0,124259.99873116138,22510,23412,9237.660605163645,"LINESTRING (-142739.2622758995 3170716.399022244, -142431.1637809434 3171012.322502769, -142397.5444016969 3171074.629829915, -142366.3593957255 3171091.278881416, -142346.355278341 3171114.937936408, -142333.9260045241 3171155.019908313, -142318.1794001815 3171198.487251901, -142271.9317466459 3171257.104438113, -142122.5340848563 3171286.472801509, -141883.3314165971 3171109.749527381, -141892.3999759139 3171058.783640646, -141925.6193037626 3170971.214844909, -141917.1648820798 3170908.794326136, -141900.1639498583 3170936.470674881, -141848.1533164563 3170970.440467057, -141812.634007077 3170984.876461293, -141761.184431048 3171029.873510488, -141715.6307904579 3171046.782311035, -141682.616878284 3171051.426341685, -141641.5706592137 3171048.267904804, -141584.3662211689 3171047.707625847, -141522.0371987282 3171018.083033902, -141501.8580554813 3171007.073561238, -141473.2194792086 3170983.134515156, -141433.0736231485 3170929.809842399, -141405.4517658669 3170900.218044657, -141357.1522924392 3170893.502765602, -141281.7625925164 3170891.648629458, -141246.2947168537 3170878.414848823, -141212.0084535652 3170892.024966692, -140944.5613670876 3171065.438115257, -140923.4075655474 3171076.014529329, -140700.1219264835 3171299.910545756, -140498.6043337485 3171483.905666379, -140461.3783459954 3171502.305150509, -140434.6039914705 3171520.098673, -140390.0315173772 3171565.561004184, -140329.9130168042 3171629.539723506, -140296.8745368565 3171686.914842814, -140293.1915717997 3171661.360482397, -140257.7482211709 3171610.369171612, -140185.8357146096 3171609.273154707, -140158.7642309659 3171594.83516266, -140159.8598470537 3171564.648595917, -140192.2594544543 3171505.879632888, -140198.317508666 3171466.373414618, -140228.1773080115 3171434.292599345, -140258.7941763194 3171398.628905402, -140281.6826904623 3171335.510916885, -140316.8793905107 3171308.583106776, -140248.4403447095 3171255.044880085, -140194.6036398193 3171214.36528723, -140160.165646844 3171121.800905878, -140160.5935123904 3171055.15385594, -140125.7061514674 3171004.070005272, -140105.9977973345 3170955.330145271, -140084.2900776879 3170915.091892692, -140060.4294269337 3170835.79226332, -140020.0139927823 3170840.319010152, -139945.5482082424 3170848.695264588, -139878.0515961029 3170706.857518089, -139938.0515961029 3170586.857518089, -139908.0515961029 3170496.857518089, -139758.0515961029 3170496.857518089, -139728.0515961029 3170496.857518089, -139698.0515961029 3170496.857518089, -139698.0515961029 3170466.857518089, -139668.0515961029 3170466.857518089, -139578.0515961029 3170436.857518089, -139578.0515961029 3170406.857518089, -139548.0515961029 3170406.857518089, -139518.0515961029 3170316.857518089, -139428.0515961029 3170346.857518089, -139428.0515961029 3170376.857518089, -139398.0515961029 3170376.857518089, -139271.2004155965 3170595.672548381, -138971.2004155965 3170895.672548381, -138671.2004155965 3170595.672548381, -138621.5289398742 3170527.407370409, -138626.751549945 3170538.630223359, -138615.5608708472 3170575.936389973, -138428.7674906811 3170669.786183519, -138412.853749281 3170642.70200033, -138406.0647515064 3170607.344568927, -138378.7343847865 3170564.848136112, -138339.5854272358 3170539.229534574, -138284.5853868241 3170512.580932256, -138250.2715076581 3170494.880136589, -138211.4944116227 3170477.470341798, -138157.8409544875 3170450.206367284, -138107.2098324553 3170419.585925719, -138013.7592182439 3170380.865791895, -137875.8502266056 3170312.919185576, -137844.5078746786 3170301.063975048, -137795.9672473464 3170302.054759405, -137737.7039253764 3170303.984365365, -137708.0179499497 3170272.725692234, -137687.9332928862 3170277.389248364, -137645.8470903967 3170298.345680304, -137628.4377107343 3170322.497453597, -137613.6296552191 3170358.298413712, -137604.7261757873 3170394.324118733, -137584.0566294118 3170448.692315866, -137537.3696169844 3170573.951096682, -137512.0403559462 3170604.650557267, -137512.8358193554 3170650.912324533, -137492.3702085076 3170673.886409616, -137466.9316065967 3170713.076840278, -137444.3355425204 3170771.690841938, -137418.7263762503 3170812.109946193, -137135.5813136974 3171012.462431987, -137096.0252050009 3171002.297665626, -137047.0633052212 3170990.282152226, -137000.7511970037 3170978.297917672, -136951.212003679 3170980.477681248, -136894.3533013513 3170979.700528952)",C-C,36.0,64.0
0,36892.52684127452,31525,33225,2413.93280768545,"LINESTRING (-142855.6949743763 3170415.408852478, -142795.6949743763 3170415.408852478, -142571.2004155965 3170295.672548381, -142271.2004155965 3169995.672548381, -141971.2004155965 3169695.672548381, -141880.5501055286 3169481.109785542, -141820.5501055286 3169481.109785542, -141826.1601230547 3169497.762961226, -141818.7408677061 3169457.073896158, -141819.1290290398 3169404.916240264, -141830.9444969733 3169368.640151278, -141852.8183468328 3169319.193292738, -141861.6019990902 3169288.545688672, -141877.7029795567 3169224.771482907, -141884.5113632445 3169194.088838045, -141922.7677951613 3169129.463811668, -141937.927788044 3169097.319356752, -141964.6692607781 3169029.705421445, -142005.2697561702 3168945.308448774, -141687.1151867798 3168889.009641298, -141674.0634883768 3168867.046821524)",C-C,36.0,68.0
0,16468.80932900259,31525,26230,1154.081610502747,"LINESTRING (-142855.6949743763 3170415.408852478, -142795.6949743763 3170415.408852478, -142571.2004155965 3170295.672548381, -142271.2004155965 3169995.672548381, -141955.0143358512 3169824.851331185, -141958.5412290493 3169880.748425217)",C-C,36.0,69.0
0,74916.49188758939,31525,33725,4999.0610407546155,"LINESTRING (-142855.6949743763 3170415.408852478, -142795.6949743763 3170415.408852478, -142871.2004155965 3170295.672548381, -142571.2004155965 3169995.672548381, -142271.2004155965 3169695.672548381, -142271.2004155965 3169395.672548381, -142271.2004155965 3169095.672548381, -142271.2004155965 3168795.672548381, -142571.2004155965 3168495.672548381, -142871.2004155965 3168495.672548381, -143171.2004155965 3168195.672548381, -143471.2004155965 3168195.672548381, -143771.2004155965 3167895.672548381, -144071.2004155965 3167895.672548381, -144371.2004155965 3167595.672548381, -144671.2004155965 3167595.672548381, -144737.7482204761 3167543.050082747, -144767.7482204761 3167483.050082747)",C-C,36.0,73.0
0,101824.4223541049,31525,21038,7675.805458080067,"LINESTRING (-142855.6949743763 3170415.408852478, -142795.6949743763 3170415.408852478, -142871.2004155965 3170295.672548381, -142571.2004155965 3169995.672548381, -142271.2004155965 3169695.672548381, -142271.2004155965 3169395.672548381, -142271.2004155965 3169095.672548381, -142271.2004155965 3168795.672548381, -142571.2004155965 3168495.672548381, -142871.2004155965 3168495.672548381, -143171.2004155965 3168195.672548381, -143471.2004155965 3168195.672548381, -143771.2004155965 3167895.672548381, -144071.2004155965 3167895.672548381, -144371.2004155965 3167595.672548381, -144671.2004155965 3167595.672548381, -144737.7482204761 3167543.050082747, -144716.7256446358 3167561.691629056, -144701.7880809801 3167496.77164042, -144693.7700840261 3167466.39470887, -144702.0732818373 3167430.997795796, -144693.6820759148 3167388.077201465, -144679.4550369857 3167350.317375262, -144692.3194626423 3167286.251236517, -144691.653640005 3167255.444168989, -144684.3281826025 3167210.973555908, -144681.6173913429 3167175.440450665, -144681.0325476218 3167127.793708508, -144700.7536461164 3167060.685917241, -144701.4130474768 3167092.013972718, -144706.7581826687 3167126.537509232, -144721.5909870534 3167158.051944161, -145091.9720101778 3167277.851814214, -145112.0723820114 3167309.709305691, -145144.349048332 3167334.744334402, -145185.7440504562 3167377.853089432, -145345.8787057243 3167638.727493529, -145630.8041945874 3167771.331603303, -145709.1584419127 3167827.486037561, -145729.8051068015 3167860.038939402, -145886.0337792556 3168054.518958244, -146163.0958099921 3168105.894749012, -146182.7683482349 3168105.885590487, -146375.7443311615 3168134.164353761, -146404.4892639118 3168121.319729434, -146386.7068224211 3168158.6814027)",C-C,36.0,76.0
